word,level_OXFORD,level_CEFR,level_CEFR_J
intensely,,C2,
intolerable,,C2,
intolerance,,C2,
intolerant,,C2,
intrinsic,,C2,
introvert,,C2,
intuition,,C2,
irreversible,,C2,
irritable,,C2,
juggle,,C2,
justifiable,,C2,
knuckle,,C2,
laid-back,,C2,
lavish,,C2,
lenient,,C2,
lifespan,,C2,
literate,,C2,
loathe,,C2,
loathing,,C2,
loft,,C2,
logically,,C2,
long-lasting,,C2,
long-running,,C2,
longevity,,C2,
longing,,C2,
loosen,,C2,
lump,,C2,
lure,,C2,
malicious,,C2,
materialism,,C2,
materialist,,C2,
materialistic,,C2,
medically,,C2,
mediocrity,,C2,
merciful,,C2,
merciless,,C2,
meticulous,,C2,
millennium,,C2,
mishap,,C2,
misinterpret,,C2,
misinterpretation,,C2,
misplace,,C2,
moan,,C2,
moderately,,C2,
monetary,,C2,
morale,,C2,
morals,,C2,
mortality,,C2,
muddle,,C2,
muddled,,C2,
musically,,C2,
negligence,,C2,
negligent,,C2,
negligible,,C2,
normality,,C2,
nostalgia,,C2,
nostalgic,,C2,
nosy,,C2,
obscene,,C2,
observant,,C2,
oddly,,C2,
odour,,C2,
off-putting,,C2,
offset,,C2,
omission,,C2,
openness,,C2,
ordeal,,C2,
orthodox,,C2,
outgoings,,C2,
overflow,,C2,
overload,,C2,
pact,,C2,
paradigm,,C2,
paradoxical,,C2,
paramount,,C2,
pastime,,C2,
pat,,C2,
pathetic,,C2,
perceptive,,C2,
phenomenal,,C2,
pinpoint,,C2,
pitiful,,C2,
plausible,,C2,
plight,,C2,
plump,,C2,
poetic,,C2,
portrayal,,C2,
pragmatic,,C2,
predominant,,C2,
presumption,,C2,
procession,,C2,
profoundly,,C2,
protagonist,,C2,
provocation,,C2,
psychiatrist,,C2,
pushy,,C2,
quaint,,C2,
questionable,,C2,
reassurance,,C2,
receptive,,C2,
reckless,,C2,
reconcile,,C2,
recreational,,C2,
recur,,C2,
redistribute,,C2,
refine,,C2,
refined,,C2,
relentless,,C2,
relentlessly,,C2,
relish,,C2,
remorse,,C2,
reproach,,C2,
resemblance,,C2,
resent,,C2,
resentment,,C2,
reserved,,C2,
resilience,,C2,
resilient,,C2,
resourceful,,C2,
respectfully,,C2,
restrictive,,C2,
restructure,,C2,
retention,,C2,
reversal,,C2,
reversible,,C2,
revolt,,C2,
riches,,C2,
right-wing,,C2,
rigid,,C2,
rivalry,,C2,
rot,,C2,
ruthless,,C2,
sadden,,C2,
saddle,,C2,
sane,,C2,
sarcastic,,C2,
saying,,C2,
scarcity,,C2,
schooling,,C2,
scrap,,C2,
scruffy,,C2,
secluded,,C2,
sedentary,,C2,
seduce,,C2,
self-assurance,,C2,
self-assured,,C2,
self-awareness,,C2,
self-control,,C2,
self-discipline,,C2,
self-made,,C2,
self-reliance,,C2,
self-reliant,,C2,
self-respect,,C2,
self-sufficient,,C2,
senseless,,C2,
sensibility,,C2,
sentimental,,C2,
serenity,,C2,
severity,,C2,
sharpen,,C2,
shattered,,C2,
short-sighted,,C2,
shrewd,,C2,
shudder,,C2,
sideways,,C2,
siren,,C2,
slender,,C2,
smoky,,C2,
snatch,,C2,
snob,,C2,
snobbish,,C2,
sober,,C2,
socialism,,C2,
solitary,,C2,
soothing,,C2,
spade,,C2,
sparsely,,C2,
spiritually,,C2,
spit,,C2,
splendour,,C2,
spotless,,C2,
sprinkle,,C2,
squander,,C2,
squeak,,C2,
squeaky,,C2,
standpoint,,C2,
stardom,,C2,
stereotypical,,C2,
stranded,,C2,
strap,,C2,
strategically,,C2,
strenuous,,C2,
structured,,C2,
stubbornness,,C2,
stunned,,C2,
stupidity,,C2,
subconsciously,,C2,
succumb,,C2,
sufferer,,C2,
summon,,C2,
superficial,,C2,
superficially,,C2,
superfluous,,C2,
superiority,,C2,
supplementary,,C2,
surpass,,C2,
suspense,,C2,
sustainability,,C2,
swiftly,,C2,
syllabus,,C2,
synonymous,,C2,
systematically,,C2,
tact,,C2,
tactful,,C2,
tactless,,C2,
talks,,C2,
tangible,,C2,
tasteful,,C2,
territorial,,C2,
theoretically,,C2,
thoughtfully,,C2,
thriving,,C2,
throne,,C2,
ties,,C2,
timid,,C2,
toddler,,C2,
torrential,,C2,
totalitarian,,C2,
toughness,,C2,
tractor,,C2,
tragically,,C2,
tranquility,,C2,
transplant,,C2,
traumatic,,C2,
trilogy,,C2,
troops,,C2,
turmoil,,C2,
unaffected,,C2,
unanimous,,C2,
unanimously,,C2,
unattainable,,C2,
unavoidably,,C2,
unbalanced,,C2,
unbiased,,C2,
unconditional,,C2,
unconsciously,,C2,
undeniably,,C2,
underdeveloped,,C2,
undertaking,,C2,
underway,,C2,
undesirable,,C2,
undeveloped,,C2,
undoubted,,C2,
undue,,C2,
unethical,,C2,
uneventful,,C2,
unfavourable,,C2,
uninhabited,,C2,
unscrupulous,,C2,
unsustainable,,C2,
uphill,,C2,
upkeep,,C2,
vaccinate,,C2,
vaccination,,C2,
vaguely,,C2,
vandalism,,C2,
velvet,,C2,
versatile,,C2,
virgin,,C2,
vitality,,C2,
vitally,,C2,
vivacious,,C2,
vocation,,C2,
vocational,,C2,
voluntarily,,C2,
wary,,C2,
whereabouts,,C2,
whim,,C2,
wholeheartedly,,C2,
wicked,,C2,
wield,,C2,
willpower,,C2,
withdrawn,,C2,
withstand,,C2,
woodland,,C2,
would-be,,C2,
wreckage,,C2,
wretched,,C2,
wrinkle,,C2,
wrinkled,,C2,
xenophobia,,C2,
